row_id,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,feature_0429
8854,8854.0,2012-01-09,1.0,1.0,1.0,17.0,0.0,1.0,1.0,,0.22,0.2234983534838226,0.87,0.0,5.0,147.0,152.0,0.22
8855,8855.0,2012-01-09,1.0,1.0,1.0,18.0,0.0,1.0,1.0,4.0,0.2,0.21820926210329297,0.86,0.0896,6.0,158.0,164.0,0.2
8856,8856.0,2012-01-09,1.0,1.0,1.0,19.0,0.0,1.0,1.0,3.0,0.2,0.20380283783532738,0.93,0.0896,3.0,187.0,190.0,0.2
8857,8857.0,2012-01-09,1.0,1.0,1.0,20.0,0.0,1.0,1.0,2.0,0.2,0.21230624888969352,0.86,0.0896,5.0,127.0,132.0,0.2
8858,8858.0,2012-01-09,1.0,,1.0,21.0,0.0,1.0,1.0,2.0,0.2,0.2083869096968371,0.93,0.0,1.0,78.0,79.0,0.2
8859,8859.0,2012-01-09,1.0,1.0,1.0,22.0,0.0,1.0,1.0,2.0,0.2,0.20900154933835066,0.92,0.1045,8.0,54.0,62.0,0.2
8860,8860.0,2012-01-09,1.0,1.0,1.0,23.0,0.0,1.0,1.0,2.0,0.22,0.2202466311754058,0.87,0.1045,1.0,51.0,52.0,0.22
8861,8861.0,2012-01-10,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.22,0.2350802653051778,0.87,0.1045,0.0,14.0,14.0,0.22
8862,8862.0,2012-01-10,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.22,0.22639082386777054,0.93,0.1045,2.0,3.0,5.0,0.22
8863,8863.0,2012-01-10,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,0.22,0.22091319324989667,0.87,0.1642,2.0,2.0,4.0,0.22
8864,8864.0,2012-01-10,1.0,1.0,1.0,4.0,0.0,2.0,1.0,2.0,,0.2121,0.86,0.1642,0.0,4.0,4.0,
8865,8865.0,2012-01-10,1.0,1.0,1.0,5.0,0.0,2.0,1.0,1.0,0.4,0.39629091637334934,0.47,0.2239,0.0,23.0,23.0,0.4
8866,8866.0,2012-01-10,1.0,1.0,1.0,6.0,0.0,2.0,1.0,2.0,0.18,0.18853847273641106,0.93,0.194,0.0,79.0,79.0,0.18
8867,8867.0,2012-01-10,1.0,1.0,1.0,7.0,0.0,2.0,1.0,2.0,0.18,0.19349080656011414,0.93,0.1642,3.0,219.0,222.0,0.18
8868,8868.0,2012-01-10,1.0,1.0,1.0,8.0,0.0,2.0,1.0,2.0,0.18,0.19620770536439525,0.93,0.1642,6.0,465.0,471.0,0.18
8869,8869.0,2012-01-10,1.0,1.0,1.0,9.0,0.0,2.0,1.0,2.0,0.18,0.19423824610350693,0.93,0.1642,11.0,184.0,195.0,0.18
8870,8870.0,2012-01-10,1.0,1.0,1.0,10.0,0.0,2.0,1.0,2.0,0.18,0.1799213367506402,0.93,0.1642,,80.0,83.0,0.18
8871,8871.0,2012-01-10,1.0,1.0,1.0,11.0,0.0,2.0,1.0,1.0,0.42,0.41116666042937955,0.38,0.2985,8.0,93.0,101.0,0.42
8872,8872.0,2012-01-10,1.0,1.0,1.0,12.0,0.0,2.0,1.0,1.0,0.42,0.4068996272568053,0.38,0.2985,13.0,127.0,140.0,0.42
8873,8873.0,2012-01-10,1.0,1.0,1.0,13.0,0.0,2.0,,1.0,0.42,0.40567514199560806,0.38,0.2985,15.0,163.0,178.0,0.42
8874,8874.0,2012-01-10,1.0,1.0,1.0,14.0,0.0,2.0,1.0,1.0,0.42,0.40685426858545554,0.38,0.2985,10.0,96.0,106.0,0.42
8875,8875.0,2012-01-10,1.0,1.0,1.0,15.0,0.0,2.0,1.0,1.0,0.42,,0.38,0.2985,17.0,119.0,136.0,0.42
8876,8876.0,2012-01-10,1.0,1.0,1.0,16.0,0.0,2.0,1.0,1.0,0.42,0.3988079437434598,0.38,0.3582,15.0,225.0,240.0,0.42
8877,,2012-01-10,1.0,1.0,1.0,17.0,0.0,2.0,1.0,1.0,0.42,0.40846918540957605,0.38,0.2537,14.0,446.0,460.0,0.42
8878,8878.0,2012-01-10,1.0,1.0,1.0,18.0,0.0,,1.0,1.0,0.4,0.3822612807340759,0.4,,13.0,372.0,385.0,0.4
8879,8879.0,2012-01-10,1.0,1.0,1.0,19.0,0.0,2.0,1.0,1.0,0.38,0.3701766774259295,0.46,0.1045,11.0,270.0,281.0,0.38
8880,8880.0,2012-01-10,1.0,1.0,1.0,20.0,0.0,2.0,1.0,1.0,0.34,,0.53,0.1045,10.0,190.0,200.0,0.34
8881,8881.0,2012-01-10,1.0,1.0,1.0,21.0,0.0,2.0,1.0,1.0,0.32,0.3184972186595917,0.66,0.0896,7.0,109.0,,0.32
8882,8882.0,2012-01-10,1.0,1.0,1.0,22.0,0.0,2.0,1.0,1.0,0.3,0.3050977123152653,0.7,0.0896,10.0,104.0,114.0,0.3
8883,8883.0,2012-01-10,1.0,1.0,1.0,23.0,0.0,2.0,1.0,1.0,0.26,0.2592162528436589,0.81,0.1045,3.0,38.0,41.0,0.26
8884,8884.0,2012-01-11,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,0.26,0.2723006895627582,0.81,0.0,2.0,26.0,28.0,0.26
8885,8885.0,2012-01-11,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.24,0.2508224183522094,0.87,0.0896,1.0,6.0,7.0,0.24
8886,8886.0,2012-01-11,1.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,0.2,0.20725856502243314,0.85,0.1642,0.0,5.0,5.0,0.2
8887,8887.0,2012-01-11,1.0,1.0,1.0,3.0,0.0,3.0,1.0,,0.22,0.22284526211936767,0.8,0.0,0.0,4.0,4.0,0.22
8888,8888.0,2012-01-11,1.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,0.2,0.20182054172062272,0.8,0.1343,0.0,2.0,2.0,0.2
8889,8889.0,2012-01-11,1.0,1.0,1.0,5.0,0.0,3.0,1.0,1.0,0.2,0.21101735815830833,0.8,0.1343,0.0,22.0,22.0,0.2
8890,8890.0,2012-01-11,1.0,1.0,1.0,6.0,0.0,3.0,1.0,1.0,0.2,0.20560811394682701,0.86,0.1343,2.0,72.0,74.0,0.2
8891,8891.0,2012-01-11,1.0,1.0,1.0,7.0,0.0,3.0,1.0,1.0,0.2,0.2159900459091929,0.8,0.1343,9.0,247.0,256.0,0.2
8892,8892.0,2012-01-11,1.0,1.0,1.0,8.0,0.0,3.0,1.0,1.0,0.2,0.20637375508494654,0.82,0.1045,11.0,488.0,499.0,0.2
8893,8893.0,2012-01-11,1.0,1.0,1.0,9.0,0.0,3.0,1.0,2.0,,0.2121,0.86,0.1343,7.0,218.0,225.0,
8894,8894.0,2012-01-11,1.0,1.0,1.0,10.0,0.0,3.0,1.0,2.0,0.24,0.24046222271700268,0.87,0.1343,13.0,84.0,97.0,0.24
8895,8895.0,2012-01-11,1.0,1.0,1.0,11.0,0.0,3.0,1.0,2.0,0.26,0.2653184522164071,0.87,0.0896,9.0,,99.0,0.26
8896,8896.0,2012-01-11,1.0,1.0,1.0,12.0,0.0,3.0,1.0,3.0,0.3,0.2965712659972132,0.81,0.0,4.0,51.0,55.0,0.3
8897,8897.0,2012-01-11,1.0,1.0,1.0,13.0,0.0,3.0,1.0,3.0,0.32,0.31816135208095964,0.76,0.0,8.0,57.0,65.0,0.32
8898,8898.0,2012-01-11,1.0,1.0,1.0,14.0,0.0,3.0,1.0,3.0,0.32,0.3229452023823712,0.81,0.1045,3.0,70.0,73.0,0.32
8899,8899.0,2012-01-11,1.0,1.0,1.0,15.0,0.0,3.0,1.0,2.0,0.34,0.3361544554583529,0.87,0.0896,6.0,73.0,79.0,0.34
8900,8900.0,2012-01-11,1.0,1.0,1.0,16.0,0.0,3.0,1.0,2.0,0.34,0.33526547871325985,0.87,0.2537,6.0,112.0,118.0,0.34
8901,8901.0,2012-01-11,1.0,1.0,1.0,17.0,0.0,3.0,1.0,3.0,0.34,0.33571676235008174,0.87,0.2239,6.0,128.0,134.0,0.34
8902,8902.0,2012-01-11,1.0,1.0,1.0,18.0,0.0,3.0,1.0,3.0,0.34,0.3259936594189683,0.87,0.194,2.0,96.0,98.0,0.34
8903,8903.0,2012-01-11,1.0,1.0,1.0,19.0,,3.0,1.0,3.0,0.32,0.3188510785395334,0.93,0.2239,1.0,92.0,93.0,0.32
8904,8904.0,2012-01-11,1.0,1.0,1.0,20.0,0.0,3.0,1.0,3.0,0.32,0.31806387746714704,0.93,0.1642,2.0,55.0,57.0,0.32
8905,8905.0,2012-01-11,1.0,1.0,1.0,21.0,0.0,3.0,1.0,3.0,0.34,0.33940365129361544,0.87,0.2239,0.0,29.0,29.0,0.34
8906,8906.0,2012-01-11,1.0,1.0,1.0,22.0,0.0,3.0,1.0,3.0,0.34,0.33831763975344,0.87,0.194,0.0,49.0,49.0,0.34
8907,8907.0,2012-01-11,1.0,1.0,1.0,23.0,0.0,3.0,1.0,3.0,0.34,0.3335344083536492,0.87,0.2239,0.0,9.0,9.0,0.34
8908,8908.0,2012-01-12,1.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,0.34,0.34060445818903795,0.93,0.194,0.0,3.0,3.0,0.34
8909,8909.0,2012-01-12,1.0,1.0,1.0,1.0,0.0,4.0,1.0,3.0,0.36,0.3513677764395139,0.93,0.194,0.0,3.0,3.0,0.36
8910,8910.0,2012-01-12,1.0,1.0,1.0,2.0,0.0,4.0,1.0,3.0,0.36,0.3542614673001301,0.93,0.2537,1.0,1.0,2.0,0.36
8911,8911.0,2012-01-12,1.0,1.0,1.0,3.0,0.0,4.0,1.0,3.0,0.36,0.3512685013394124,0.93,0.2537,0.0,3.0,3.0,0.36
8912,8912.0,2012-01-12,1.0,1.0,1.0,4.0,0.0,4.0,1.0,3.0,0.36,0.3554118973112822,0.93,0.194,0.0,2.0,2.0,0.36
8913,8913.0,2012-01-12,1.0,1.0,1.0,5.0,0.0,4.0,1.0,3.0,0.34,0.33350772931095546,0.93,0.0896,0.0,16.0,16.0,0.34
8914,8914.0,2012-01-12,1.0,1.0,1.0,6.0,0.0,4.0,1.0,3.0,0.36,0.3617686928567124,0.93,0.1343,1.0,88.0,89.0,0.36
8915,8915.0,2012-01-12,1.0,1.0,1.0,7.0,0.0,4.0,1.0,2.0,,0.3182,0.87,0.2836,2.0,,220.0,
8916,8916.0,2012-01-12,1.0,1.0,1.0,8.0,0.0,4.0,1.0,1.0,0.32,0.32802118209042647,0.81,0.194,11.0,497.0,508.0,0.32
8917,8917.0,2012-01-12,1.0,1.0,1.0,9.0,0.0,4.0,1.0,1.0,0.32,,0.81,0.1045,10.0,220.0,230.0,0.32
8918,8918.0,2012-01-12,1.0,1.0,1.0,10.0,0.0,4.0,1.0,1.0,0.34,0.3402110156221389,0.81,0.1045,6.0,84.0,90.0,0.34
8919,8919.0,2012-01-12,1.0,1.0,1.0,11.0,0.0,4.0,1.0,2.0,0.34,0.34378858607293317,0.81,0.1045,18.0,101.0,119.0,0.34
8920,8920.0,2012-01-12,1.0,1.0,1.0,12.0,0.0,4.0,1.0,2.0,0.34,0.32727460247459667,0.81,0.1045,14.0,130.0,144.0,0.34
8921,8921.0,2012-01-12,1.0,1.0,1.0,13.0,0.0,4.0,1.0,1.0,0.42,0.39981928448552906,0.77,0.1642,,170.0,183.0,0.42
8922,8922.0,2012-01-12,1.0,1.0,1.0,14.0,0.0,4.0,1.0,1.0,0.42,0.40571517709821187,0.77,0.1642,24.0,132.0,156.0,0.42
8923,8923.0,2012-01-12,1.0,1.0,1.0,15.0,0.0,4.0,1.0,1.0,0.44,0.42552652343452385,0.72,0.1343,32.0,156.0,188.0,0.44
8924,8924.0,2012-01-12,1.0,1.0,1.0,16.0,0.0,4.0,1.0,1.0,0.46,0.44210643964276103,0.67,0.194,33.0,248.0,281.0,0.46
8925,8925.0,2012-01-12,1.0,1.0,1.0,17.0,0.0,4.0,1.0,1.0,0.46,0.4343658409178317,0.63,0.1642,23.0,472.0,495.0,0.46
8926,8926.0,2012-01-12,1.0,1.0,1.0,18.0,0.0,4.0,1.0,1.0,0.44,0.4314789379172967,0.67,0.194,22.0,399.0,421.0,0.44
8927,8927.0,2012-01-12,1.0,1.0,1.0,19.0,0.0,4.0,1.0,2.0,0.42,0.4189872084227074,0.71,0.1642,17.0,313.0,330.0,0.42
8928,8928.0,2012-01-12,1.0,1.0,1.0,20.0,,4.0,1.0,2.0,0.42,0.4143061070859901,0.71,0.194,11.0,229.0,240.0,0.42
8929,8929.0,2012-01-12,1.0,1.0,1.0,21.0,0.0,4.0,1.0,1.0,0.44,0.4311247586763472,0.67,0.1343,12.0,162.0,174.0,0.44
8930,8930.0,2012-01-12,1.0,1.0,1.0,22.0,0.0,4.0,1.0,1.0,0.38,0.37292118551840925,0.76,0.2985,12.0,121.0,133.0,0.38
8931,8931.0,2012-01-12,1.0,1.0,1.0,23.0,0.0,4.0,1.0,1.0,0.4,0.38505636624079675,0.76,0.3284,7.0,60.0,67.0,0.4
8932,8932.0,2012-01-13,1.0,1.0,1.0,0.0,0.0,5.0,1.0,2.0,0.4,0.3899643088470415,0.71,0.2836,4.0,38.0,42.0,0.4
8933,8933.0,2012-01-13,1.0,1.0,1.0,1.0,0.0,5.0,1.0,2.0,0.38,0.38299662739868773,0.76,0.2985,0.0,,12.0,0.38
8934,8934.0,2012-01-13,1.0,1.0,1.0,2.0,0.0,5.0,1.0,1.0,0.4,0.3876885654096921,0.76,0.3582,1.0,13.0,14.0,0.4
8935,8935.0,2012-01-13,1.0,1.0,1.0,3.0,0.0,5.0,1.0,1.0,0.36,0.3500415773477401,0.87,0.2537,3.0,4.0,7.0,0.36
8936,8936.0,2012-01-13,1.0,1.0,1.0,4.0,0.0,5.0,1.0,3.0,0.32,0.32223354343142985,0.7,0.4925,1.0,2.0,3.0,0.32
8937,8937.0,2012-01-13,1.0,1.0,1.0,5.0,0.0,5.0,1.0,2.0,0.3,0.30381390981268863,0.7,0.5522,0.0,21.0,21.0,0.3
8938,8938.0,2012-01-13,1.0,1.0,1.0,6.0,0.0,5.0,1.0,2.0,0.26,0.25861160325860455,0.75,0.2239,2.0,71.0,73.0,0.26
8939,8939.0,2012-01-13,1.0,1.0,1.0,7.0,0.0,5.0,1.0,1.0,0.26,0.2617552646478385,0.6,0.2239,3.0,174.0,177.0,0.26
8940,8940.0,2012-01-13,1.0,1.0,1.0,8.0,0.0,5.0,1.0,1.0,0.24,0.24169092207479104,0.52,0.3582,11.0,408.0,419.0,0.24
8941,8941.0,2012-01-13,1.0,1.0,1.0,9.0,0.0,5.0,1.0,1.0,0.22,0.2268916281796903,0.47,0.3881,10.0,204.0,214.0,0.22
8942,8942.0,2012-01-13,1.0,1.0,1.0,10.0,0.0,5.0,1.0,1.0,0.24,0.2498451698943035,0.44,0.4478,2.0,101.0,103.0,0.24
8943,8943.0,2012-01-13,1.0,1.0,1.0,11.0,0.0,5.0,1.0,1.0,0.24,0.23916230832944255,0.38,0.6119,12.0,102.0,114.0,0.24
8944,8944.0,2012-01-13,1.0,1.0,1.0,12.0,0.0,5.0,1.0,1.0,0.24,0.24977000160727644,0.38,0.4925,14.0,140.0,154.0,0.24
8945,8945.0,2012-01-13,1.0,1.0,1.0,13.0,0.0,5.0,1.0,1.0,0.26,0.26233696096479864,0.33,0.5224,14.0,140.0,154.0,0.26
8946,8946.0,2012-01-13,1.0,1.0,,14.0,0.0,5.0,1.0,1.0,0.26,0.27426226497270195,0.33,0.5522,10.0,119.0,129.0,0.26
8947,8947.0,2012-01-13,1.0,1.0,1.0,15.0,0.0,5.0,1.0,1.0,0.26,0.26350121611144006,0.33,0.5821,15.0,123.0,138.0,0.26
8948,8948.0,2012-01-13,1.0,1.0,1.0,16.0,0.0,5.0,1.0,1.0,0.28,0.2795919651037021,0.3,0.4627,18.0,215.0,233.0,0.28
8949,8949.0,2012-01-13,1.0,1.0,1.0,17.0,0.0,5.0,1.0,1.0,0.28,0.28319245241814484,,0.4179,15.0,317.0,332.0,0.28
8950,8950.0,2012-01-13,1.0,1.0,1.0,18.0,0.0,5.0,1.0,1.0,0.26,0.2604406583131589,0.38,0.2985,7.0,294.0,301.0,0.26
8951,8951.0,2012-01-13,1.0,1.0,1.0,19.0,0.0,5.0,1.0,1.0,0.26,0.25307694139426185,0.38,0.2836,7.0,199.0,206.0,0.26
8952,,2012-01-13,1.0,1.0,1.0,20.0,0.0,5.0,1.0,1.0,0.24,0.24400114940938697,0.41,0.1642,6.0,130.0,136.0,0.24
8953,8953.0,2012-01-13,1.0,1.0,1.0,21.0,0.0,5.0,1.0,1.0,0.24,0.24300759664572305,0.41,0.2836,7.0,95.0,102.0,0.24
8954,8954.0,2012-01-13,1.0,1.0,1.0,22.0,0.0,5.0,1.0,1.0,0.2,0.20011545705454295,0.47,0.3284,7.0,58.0,65.0,0.2
8955,8955.0,2012-01-13,1.0,1.0,1.0,23.0,0.0,5.0,1.0,1.0,0.18,0.19084951945378387,0.47,0.194,5.0,60.0,65.0,0.18
8956,8956.0,2012-01-14,1.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,0.16,0.16274919935425447,0.47,0.1045,2.0,42.0,44.0,0.16
8957,8957.0,2012-01-14,1.0,1.0,1.0,1.0,0.0,6.0,0.0,1.0,0.16,0.17105767283552087,0.47,0.194,6.0,44.0,50.0,0.16
8958,8958.0,2012-01-14,1.0,1.0,1.0,2.0,0.0,6.0,0.0,,0.16,0.1746834178867247,0.47,0.1642,6.0,32.0,38.0,0.16
8959,8959.0,2012-01-14,1.0,1.0,1.0,3.0,0.0,6.0,0.0,1.0,0.14,0.1564870306703065,0.54,0.1045,6.0,14.0,20.0,0.14
8960,8960.0,2012-01-14,1.0,1.0,1.0,4.0,0.0,6.0,,1.0,0.14,0.15330739570955632,0.5,0.1343,0.0,3.0,3.0,0.14
8961,8961.0,2012-01-14,1.0,1.0,1.0,5.0,0.0,6.0,0.0,1.0,0.14,0.1550525433979607,0.5,0.1343,0.0,4.0,4.0,0.14
8962,8962.0,2012-01-14,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.14,0.15130784678178733,0.5,0.0,0.0,5.0,5.0,0.14
8963,8963.0,2012-01-14,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,0.14,0.1555690393338554,0.5,0.1343,0.0,24.0,24.0,0.14
8964,8964.0,2012-01-14,1.0,1.0,1.0,8.0,0.0,6.0,0.0,1.0,0.12,0.13841194752813363,0.54,0.1045,3.0,89.0,92.0,0.12
8965,8965.0,2012-01-14,1.0,1.0,1.0,9.0,0.0,6.0,0.0,1.0,0.14,0.15114100010869302,0.5,0.1045,3.0,78.0,81.0,0.14
8966,8966.0,2012-01-14,1.0,1.0,1.0,,0.0,6.0,0.0,1.0,0.16,0.1766306302065041,0.47,0.0,14.0,135.0,149.0,0.16
8967,8967.0,2012-01-14,1.0,1.0,1.0,11.0,0.0,6.0,0.0,1.0,0.2,0.21050913557281237,0.4,0.194,28.0,150.0,178.0,0.2
8968,8968.0,2012-01-14,1.0,1.0,1.0,,0.0,6.0,0.0,1.0,0.22,0.22608002081915576,0.41,0.2537,30.0,189.0,219.0,0.22
8969,8969.0,2012-01-14,1.0,1.0,1.0,13.0,0.0,6.0,0.0,1.0,0.22,0.23994977068466364,0.44,0.2836,38.0,182.0,220.0,0.22
8970,8970.0,2012-01-14,1.0,1.0,,14.0,0.0,6.0,0.0,1.0,0.24,0.24362725730262413,0.41,0.2985,52.0,179.0,231.0,0.24
8971,8971.0,2012-01-14,1.0,1.0,1.0,15.0,0.0,6.0,0.0,1.0,0.24,0.24288461663505753,0.38,0.2985,49.0,177.0,226.0,0.24
8972,8972.0,2012-01-14,1.0,1.0,1.0,16.0,0.0,6.0,0.0,1.0,0.24,0.2425731715490489,0.38,0.2239,28.0,178.0,206.0,0.24
8973,8973.0,2012-01-14,1.0,1.0,1.0,17.0,0.0,6.0,0.0,1.0,0.24,0.23963252918670322,0.41,0.2537,15.0,129.0,144.0,0.24
8974,8974.0,2012-01-14,1.0,1.0,1.0,18.0,0.0,6.0,0.0,1.0,0.22,0.23110399182859914,0.41,0.194,21.0,122.0,143.0,0.22
8975,8975.0,2012-01-14,1.0,1.0,1.0,19.0,0.0,6.0,0.0,1.0,0.2,0.20542871373040397,0.47,0.2239,12.0,90.0,102.0,0.2
8976,8976.0,2012-01-14,1.0,1.0,1.0,20.0,,6.0,0.0,1.0,0.2,0.20606288926408617,0.44,0.2537,8.0,95.0,103.0,0.2
8977,8977.0,2012-01-14,1.0,1.0,1.0,21.0,0.0,6.0,0.0,1.0,0.18,0.18790264423798003,0.43,0.2537,3.0,66.0,69.0,0.18
8978,8978.0,2012-01-14,1.0,1.0,1.0,22.0,0.0,6.0,0.0,1.0,0.16,0.1671884714559913,0.47,0.3582,4.0,62.0,66.0,0.16
8979,8979.0,2012-01-14,1.0,1.0,1.0,23.0,0.0,6.0,0.0,1.0,0.16,0.16353435421735557,0.47,0.2239,5.0,71.0,76.0,0.16
8980,8980.0,2012-01-15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.16,0.16998682514736818,0.47,0.3284,9.0,50.0,59.0,0.16
8981,8981.0,2012-01-15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.16,0.17715032025258004,0.47,0.2985,2.0,40.0,42.0,0.16
8982,8982.0,2012-01-15,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.16,0.17352451814345665,0.47,0.2836,5.0,38.0,43.0,0.16
8983,8983.0,2012-01-15,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.16,0.18083447165016692,0.48,0.3881,1.0,24.0,25.0,0.16
8984,8984.0,2012-01-15,,1.0,1.0,4.0,0.0,0.0,0.0,2.0,0.16,0.17649427168114024,0.47,0.3881,1.0,5.0,6.0,0.16
8985,8985.0,2012-01-15,1.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,0.16,0.17527741718454393,0.47,0.3284,0.0,5.0,5.0,0.16
8986,8986.0,2012-01-15,1.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,0.14,0.16469454657955274,0.5,0.2836,1.0,7.0,8.0,0.14
8987,8987.0,2012-01-15,1.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,0.12,0.13667078084544115,0.54,0.2836,3.0,14.0,17.0,0.12
8988,8988.0,2012-01-15,1.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,0.12,0.13752969395704995,0.54,0.2239,2.0,34.0,36.0,0.12
8989,8989.0,2012-01-15,1.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.12,0.13758609991017973,0.54,0.194,10.0,80.0,90.0,0.12
8990,8990.0,2012-01-15,1.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.14,0.1628779758590566,0.54,0.2836,11.0,115.0,126.0,0.14
8991,8991.0,2012-01-15,1.0,1.0,1.0,11.0,0.0,0.0,0.0,1.0,0.16,0.17293503420293538,0.47,0.2239,21.0,144.0,165.0,0.16
8992,8992.0,2012-01-15,1.0,1.0,1.0,12.0,0.0,0.0,0.0,1.0,0.18,0.1873127649745484,0.4,0.2985,42.0,192.0,234.0,0.18
8993,8993.0,2012-01-15,1.0,1.0,1.0,13.0,0.0,0.0,0.0,,0.2,0.21180194903574065,0.34,0.2836,40.0,184.0,224.0,0.2
8994,8994.0,2012-01-15,1.0,1.0,1.0,14.0,0.0,0.0,0.0,1.0,0.2,0.2042757417453343,0.32,0.3582,25.0,163.0,188.0,0.2
8995,8995.0,2012-01-15,1.0,1.0,1.0,15.0,,0.0,0.0,1.0,0.22,0.23028686835958345,0.27,0.194,33.0,173.0,206.0,0.22
8996,8996.0,2012-01-15,1.0,1.0,1.0,16.0,0.0,0.0,0.0,1.0,0.22,0.22918955354941023,0.29,0.2985,31.0,174.0,205.0,0.22
8997,8997.0,2012-01-15,1.0,1.0,1.0,17.0,,0.0,0.0,1.0,0.22,0.2259556892564112,0.25,0.2537,,131.0,146.0,0.22
8998,8998.0,2012-01-15,1.0,1.0,1.0,18.0,0.0,0.0,0.0,1.0,0.18,0.19427424492998208,0.29,0.2239,7.0,113.0,120.0,0.18
8999,8999.0,,1.0,1.0,1.0,19.0,0.0,0.0,0.0,1.0,0.16,0.16540181573857926,0.37,0.1642,9.0,101.0,110.0,0.16
9000,9000.0,2012-01-15,1.0,1.0,1.0,20.0,0.0,0.0,0.0,1.0,0.16,0.17470415636835218,0.37,,10.0,85.0,95.0,0.16
9001,9001.0,2012-01-15,1.0,1.0,1.0,21.0,0.0,0.0,0.0,1.0,0.16,0.1708967605119544,0.4,0.1642,1.0,71.0,72.0,0.16
9002,9002.0,2012-01-15,1.0,1.0,,22.0,0.0,0.0,0.0,1.0,0.18,,0.37,0.0896,2.0,58.0,60.0,0.18
9003,9003.0,,1.0,1.0,1.0,23.0,0.0,0.0,0.0,1.0,0.16,0.18963055367762272,0.43,0.0896,3.0,26.0,29.0,0.16
9004,9004.0,2012-01-16,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.14,0.1563464002063354,0.46,0.1343,2.0,23.0,25.0,0.14
9005,9005.0,2012-01-16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14,0.1527699196707274,0.43,0.1045,2.0,18.0,20.0,0.14
9006,9006.0,,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.14,0.14994026342006717,0.46,0.0,3.0,14.0,17.0,0.14
9007,9007.0,2012-01-16,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.12,0.1464635711714829,0.5,0.0,0.0,3.0,3.0,0.12
9008,9008.0,2012-01-16,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.12,0.13622410522865058,0.58,0.1045,2.0,6.0,8.0,0.12
9009,9009.0,2012-01-16,1.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,0.12,0.1343142834026959,0.54,0.0896,1.0,5.0,6.0,0.12
9010,9010.0,2012-01-16,1.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,0.1,0.12203989299474921,0.54,0.0896,0.0,13.0,13.0,0.1
9011,9011.0,2012-01-16,1.0,1.0,1.0,7.0,1.0,1.0,0.0,1.0,0.1,0.12372007079713404,0.54,0.1045,5.0,28.0,33.0,0.1
9012,9012.0,2012-01-16,1.0,1.0,1.0,8.0,1.0,1.0,0.0,1.0,0.1,0.12317955307484268,0.58,0.1642,3.0,75.0,78.0,0.1
9013,9013.0,,1.0,1.0,1.0,9.0,1.0,1.0,0.0,1.0,0.1,0.11988694033957309,0.58,0.1642,7.0,89.0,96.0,0.1
9014,9014.0,2012-01-16,1.0,1.0,1.0,10.0,1.0,1.0,0.0,2.0,0.14,0.15591143963647086,0.59,0.194,19.0,107.0,126.0,0.14
9015,9015.0,2012-01-16,1.0,1.0,1.0,11.0,1.0,1.0,0.0,1.0,0.16,0.17416545292468538,0.59,,21.0,158.0,179.0,0.16
9016,9016.0,2012-01-16,1.0,1.0,1.0,12.0,1.0,1.0,0.0,1.0,0.2,0.2104548927822684,0.55,0.3284,20.0,165.0,185.0,0.2
9017,9017.0,2012-01-16,1.0,1.0,1.0,13.0,1.0,1.0,0.0,2.0,0.24,0.24620625545723449,0.41,0.4179,26.0,202.0,228.0,0.24
9018,9018.0,2012-01-16,1.0,1.0,1.0,14.0,1.0,1.0,0.0,1.0,0.24,0.25024866875922136,0.44,0.3881,23.0,158.0,181.0,0.24
9019,9019.0,2012-01-16,1.0,1.0,1.0,15.0,1.0,1.0,0.0,1.0,0.26,0.2620944580425081,0.44,0.4478,17.0,175.0,192.0,0.26
